UniversalMessageId,SocialNetwork,SenderUserId,SenderScreenName,SenderListedName,SenderProfileImgUrl,SenderProfileLink,Sender Followers Count,SenderInfluencerScore,SenderAge,SenderGender,OriginalAuthor,OriginalAuthorProfileLink,Title,Message,MessageType,CreatedTime,Language,LanguageCode,CountryCode,MediaTypeList,Permalink,Domain,Retweets,Tweet Generator,Favorites,ReceiverId,ReceiverScreenName,AssignedBy,AssignedTo,Spam,Status,Intel Location,Intel Product,Star Rating,Priority,Review Source,Experience Score - Message level,Sentiment,Topic Tags,ClientQueues,PartnerQueues,Is incentivized review,Recommended,ClientCustomProps,PartnerCustomProps,Variant,Syndicated text,Is verified review,Is vine review,Is partner review,Is neighbors program review,Is reviewer program review,Was product tried by reviewer,Is sweepstakes entry,Is partner of competition,Is prize draw participant,Is sponsored review,Purchased,Is reviewer seed member,Custom Tags,Action Time,GLOB | Zone,GLOB | Country,GLOB | Brand SF,Data Ingestion import tag,Data Ingestion file Name,Priority,Case Type,GLOB | Universal Inbox Message,GLOB | Case Created on this Message,GLOB | Channel Type,GLOB | Message Privacy,GLOB | For Testing,GLOB | Category,GLOB | Bot Status,GLOB | Team,GLOB | Initiate Handover,GLOB | Language (CF),GLOB | Sourced From Listening,GLOB | Social Channel,GLOB | Issue Type,GLOB | Case Handled By,GLOB | Paid Status,GLOB | Topic Group Matches,GLOB | Topic Matches,GLOB | Theme Matches,Show duplicate reviews,Is review duplicate,GLOB | Status OMNI SF,Intent Name,Proactive Care,Proactive Care Reviewed,Original Google My Business Review,Consumer Contact Number,Product Group,Brand Denomination,Survey Category,GLOB | IG Dark Comment,GLOB | Is message exception?,GLOB | Default Language SF,GLOB | Language OMNI SF,GLOB | Last Sentiment,GLOB | First Sentiment,GLOB | Social Post Tags SF,GLOB | Social Account Name,GLOB | Contact Way Marker SF,GLOB | Contact Way,GLOB | Contact Way Marker OMNI SF,GLOB | Native Messages,GLOB | Engage Instances,GLOB | Case Classification Initial,GLOB | Contact Reason Marker OMNI SF,GLOB | Contact Reason Marker SF,GLOB | Push to Engage Classic,GLOB | Push to Engage Omni,GLOB | Engagement Project (IBS ONLY),GLOB | Nestle Market,GLOB | NBS Center (IBS ONLY),GLOB | Issue Type Sub-Category,GLOB | Positive,GLOB | Negative,GLOB | Neutral,GLOB | IBS Listening Classification,GLOB | IBS Case Classification,GLOB | IBS | Listening Review,GLOB | All Accounts,GLOB | Case Team,GLOB | IBS | NBS MNL | Message Type,Tag Ramadan Campaign,GLOB | IBS | Grade,GLOB | IBS | Type of Mistake,GLOB | IBS | Hide,GLOB | Detractor Flag,GLOB | SBUs,GLOB | Sentiment,Geo Target,Post Id,Associated Cases,Location,Country,State,City,Latitude,Longitude,Sender Email,Message Type,Rating,SubRating,Product,Source Id,Message Title,Moderation Status,Product Code,CampaignName,Category,Trend (Coffee-related),Brand
TWITTER_8_1389137490016014336,TWITTER,1001342618729508864,julianamagpili,Inah,https://pbs.twimg.com/profile_images/1387557743561633794/fKRNQXmp_normal.jpg,,207,50,0,OTHER,,,,RT @CoffeeVibesss I believe in iced coffee supremacy✨🤎 pic.twitter.com/3Y4EeAQvqO,Twitter Retweet,May 03 08:39:21 2021,English,en,PH,"PHOTO,PHOTO,PHOTO,PHOTO",https://twitter.com/julianamagpili/status/1389137490016014336,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 03 08:39:21 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Manila, National Capital Region, Philippines",Philippines,National Capital Region,Manila,14.6042,120.9822,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1389198870643580929,TWITTER,3175790406,MelijaAlzaga,Melija,https://pbs.twimg.com/profile_images/1399336625599959048/_kX0finw_normal.jpg,,1609,72,0,,,,,RT @CoffeeVibesss I believe in iced coffee supremacy✨🤎 pic.twitter.com/3Y4EeAQvqO,Twitter Retweet,May 03 12:43:15 2021,English,en,PH,"PHOTO,PHOTO,PHOTO,PHOTO",https://twitter.com/MelijaAlzaga/status/1389198870643580929,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 03 12:43:15 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,Philippines,Northern Mindanao,,8.5625,124.6125,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1389205648341049352,TWITTER,1082432430835814401,crstnlb,Tine🕊,https://pbs.twimg.com/profile_images/1402175920832606208/xj9wHV7B_normal.jpg,,265,44,0,OTHER,,,,RT @CoffeeVibesss I believe in iced coffee supremacy✨🤎 pic.twitter.com/3Y4EeAQvqO,Twitter Retweet,May 03 13:10:11 2021,English,en,PH,"PHOTO,PHOTO,PHOTO,PHOTO",https://twitter.com/crstnlb/status/1389205648341049352,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 03 13:10:11 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Quezon City, National Capital Region, Philippines",Philippines,National Capital Region,Quezon City,14.6488,121.0509,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1389206608236847107,TWITTER,1103623534675255297,mallari_brent,Martin,https://pbs.twimg.com/profile_images/1390696325184835587/J9SR6J3I_normal.jpg,,334,47,0,,,,,RT @CoffeeVibesss I believe in iced coffee supremacy✨🤎 pic.twitter.com/3Y4EeAQvqO,Twitter Retweet,May 03 13:14:00 2021,English,en,PH,"PHOTO,PHOTO,PHOTO,PHOTO",https://twitter.com/mallari_brent/status/1389206608236847107,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 03 13:14:00 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Balanga, Central Luzon, Philippines",Philippines,Central Luzon,Balanga,14.67611,120.53611,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1389208042378461186,TWITTER,2871109056,marc_justiniana,marccc,https://pbs.twimg.com/profile_images/1382015997482164230/H5bHCdSg_normal.jpg,,416,55,0,OTHER,,,,RT @CoffeeVibesss I believe in iced coffee supremacy✨🤎 pic.twitter.com/3Y4EeAQvqO,Twitter Retweet,May 03 13:19:42 2021,English,en,PH,"PHOTO,PHOTO,PHOTO,PHOTO",https://twitter.com/marc_justiniana/status/1389208042378461186,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 03 13:19:42 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Naga, Bicol, Philippines",Philippines,Bicol,Naga,13.61917,123.18139,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1389704019233234945,TWITTER,1282639956083503104,reginaquinzel,Ｒｅｇｉｎａ,https://pbs.twimg.com/profile_images/1391034466030678018/M_Eb_pSK_normal.jpg,,100,42,0,OTHER,,,,RT @CoffeeVibesss I believe in iced coffee supremacy✨🤎 pic.twitter.com/3Y4EeAQvqO,Twitter Retweet,May 04 22:10:32 2021,English,en,PH,"PHOTO,PHOTO,PHOTO,PHOTO",https://twitter.com/reginaquinzel/status/1389704019233234945,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 04 22:10:32 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Davao, Davao, Philippines",Philippines,Davao,Davao,7.07306,125.61278,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1390014377227554817,TWITTER,975403376551710720,emyooong,engr. e m e r s o n 🤙,https://pbs.twimg.com/profile_images/1374408045204172804/6As0udNn_normal.jpg,,151,47,0,OTHER,,,,RT @CoffeeVibesss I believe in iced coffee supremacy✨🤎 pic.twitter.com/3Y4EeAQvqO,Twitter Retweet,May 05 18:43:47 2021,English,en,PH,"PHOTO,PHOTO,PHOTO,PHOTO",https://twitter.com/emyooong/status/1390014377227554817,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 05 18:43:47 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Bacolod City, Western Visayas, Philippines",Philippines,Western Visayas,Bacolod City,10.66667,122.95,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1391393677252210688,TWITTER,1357684372409782272,grgsella,e l l a,https://pbs.twimg.com/profile_images/1389678840553754624/d6OGvjvQ_normal.jpg,,67,35,0,OTHER,,,,RT @CoffeeVibesss iced coffee + cold weather + bed =✨ pic.twitter.com/Firx40stdg,Twitter Retweet,May 09 14:04:38 2021,English,en,PH,"PHOTO,PHOTO",https://twitter.com/grgsella/status/1391393677252210688,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 09 14:04:38 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Cagayan de Oro, Northern Mindanao, Philippines",Philippines,Northern Mindanao,Cagayan de Oro,8.48222,124.64722,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1391436507953520643,TWITTER,968089145485574145,pikonkabagirl,'Wag kang 3gurd,https://pbs.twimg.com/profile_images/1406503029390549006/OGlbx3Ja_normal.jpg,,1190,64,0,OTHER,,,,RT @CoffeeVibesss iced coffee + cold weather + bed =✨ pic.twitter.com/Firx40stdg,Twitter Retweet,May 09 16:54:50 2021,English,en,PH,"PHOTO,PHOTO",https://twitter.com/iluvcecream/status/1391436507953520643,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 09 16:54:50 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Pasig City, National Capital Region, Philippines",Philippines,National Capital Region,Pasig City,14.58691,121.0614,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1391628119707045888,TWITTER,4781758116,recabuscato,;,https://pbs.twimg.com/profile_images/1390920264855080963/1ZJ1iLiB_normal.jpg,,782,60,0,OTHER,,,,RT @CoffeeVibesss iced coffee + cold weather + bed =✨ pic.twitter.com/Firx40stdg,Twitter Retweet,May 10 05:36:14 2021,English,en,PH,"PHOTO,PHOTO",https://twitter.com/recabuscato/status/1391628119707045888,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,May 10 05:36:14 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Davao, Davao, Philippines",Philippines,Davao,Davao,7.07306,125.61278,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1398377683625512960,TWITTER,981455451022753792,Nicrmanaog,nicnicmanaog,https://pbs.twimg.com/profile_images/1384807042439913474/VOcPytPg_normal.jpg,,1413,65,0,OTHER,,,,RT @CoffeeVibesss Iced coffee and dunkin donuts late night cravings pic.twitter.com/yW2slaZs6D,Twitter Retweet,May 28 20:36:35 2021,English,en,PH,"PHOTO,PHOTO,PHOTO,PHOTO",https://twitter.com/Nicrmanaog/status/1398377683625512960,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No], GLOB | IBS | Hide=[Unhide]}",,,,,,,,,,,,,,,,May 28 20:36:35 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Unhide,,,,,,,"Olongapo, Central Luzon, Philippines",Philippines,Central Luzon,Olongapo,14.82917,120.28278,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,Dunkin Donut
TWITTER_8_1377541286958223360,TWITTER,151278603,AmperMM,x,https://pbs.twimg.com/profile_images/1398355657888174082/rGoHYiF1_normal.jpg,,832,62,0,OTHER,,,,RT @CoffeeVibesss iced coffee everyone?! pic.twitter.com/6d8iUuu8dT,Twitter Retweet,Apr 01 08:40:11 2021,English,en,PH,"PHOTO,PHOTO",https://twitter.com/AmperMM/status/1377541286958223360,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Apr 01 08:40:11 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Manila, Metro Manila, Philippines",Philippines,Metro Manila,Manila,14.6042,120.9822,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1377583605644320768,TWITTER,1158950879065595905,cthrncpnpn,=Cath,https://pbs.twimg.com/profile_images/1395360518039216129/BP7P7_9m_normal.jpg,,254,54,0,OTHER,,,,RT @CoffeeVibesss iced coffee everyone?! pic.twitter.com/6d8iUuu8dT,Twitter Retweet,Apr 01 11:28:21 2021,English,en,PH,"PHOTO,PHOTO",https://twitter.com/cthrncpnpn/status/1377583605644320768,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Apr 01 11:28:21 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Quezon City, National Capital Region, Philippines",Philippines,National Capital Region,Quezon City,14.6488,121.0509,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1377614663307956225,TWITTER,538244152,gratuitogianna,dʒiˈænə ˈklɛər 👩🏻‍⚕️🎨,https://pbs.twimg.com/profile_images/1405624789029425152/4vlAzhrq_normal.png,,1122,68,0,,,,,RT @CoffeeVibesss iced coffee everyone?! pic.twitter.com/6d8iUuu8dT,Twitter Retweet,Apr 01 13:31:45 2021,English,en,PH,"PHOTO,PHOTO",https://twitter.com/gratuitogianna/status/1377614663307956225,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Apr 01 13:31:45 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Tarlac City, Central Luzon, Philippines",Philippines,Central Luzon,Tarlac City,15.48017,120.59794,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1377829510716944384,TWITTER,866953924888059904,girlieparaiso,^_^,https://pbs.twimg.com/profile_images/1404796083767635969/DFAWccYX_normal.jpg,,544,57,0,OTHER,,,,RT @CoffeeVibesss iced coffee everyone?! pic.twitter.com/6d8iUuu8dT,Twitter Retweet,Apr 02 03:45:29 2021,English,en,PH,"PHOTO,PHOTO",https://twitter.com/girlieparaiso/status/1377829510716944384,twitter.com,0,Twitter Web App,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Apr 02 03:45:29 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Malayo-an, Western Visayas, Philippines",Philippines,Western Visayas,Malayo-an,11.0979,123.0091,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1377951573045731328,TWITTER,1072106280712466432,dkgalizaa,tsuki,https://pbs.twimg.com/profile_images/1381650239736721416/CExz_Hy4_normal.jpg,,172,54,0,OTHER,,,,RT @CoffeeVibesss iced coffee everyone?! pic.twitter.com/6d8iUuu8dT,Twitter Retweet,Apr 02 11:50:31 2021,English,en,PH,"PHOTO,PHOTO",https://twitter.com/dkgalizaa/status/1377951573045731328,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Apr 02 11:50:31 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Muntinlupa, Calabarzon, Philippines",Philippines,Calabarzon,Muntinlupa,14.39028,121.0475,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1382277861738905604,TWITTER,1262872471939604485,thenameislooyd_,loyd,https://pbs.twimg.com/profile_images/1395287678044704772/TTTeleRJ_normal.jpg,,1056,59,0,MALE,,,,"RT @CoffeeVibesss More iced coffee, more palpitation 💕 pic.twitter.com/iDMuJZF4BK",Twitter Retweet,Apr 14 10:21:38 2021,English,en,PH,"PHOTO,PHOTO,PHOTO",https://twitter.com/thenameisl0yd_/status/1382277861738905604,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Apr 14 10:21:38 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1382306533367685128,TWITTER,997702653671915521,eisheeeee,simp4u,https://pbs.twimg.com/profile_images/1404352763295764481/7TdE-OE6_normal.jpg,,109,44,0,,,,,"RT @CoffeeVibesss More iced coffee, more palpitation 💕 pic.twitter.com/iDMuJZF4BK",Twitter Retweet,Apr 14 12:15:34 2021,English,en,PH,"PHOTO,PHOTO,PHOTO",https://twitter.com/eisheeeee/status/1382306533367685128,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Apr 14 12:15:34 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1382336508506476546,TWITTER,1151737045506641921,bbbananass,MIXXIW'S LEGS✨,https://pbs.twimg.com/profile_images/1369203596743438341/7Z3vdX___normal.jpg,,19,40,0,OTHER,,,,"RT @CoffeeVibesss More iced coffee, more palpitation 💕 pic.twitter.com/iDMuJZF4BK",Twitter Retweet,Apr 14 14:14:41 2021,English,en,PH,"PHOTO,PHOTO,PHOTO",https://twitter.com/bbbananass/status/1382336508506476546,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Apr 14 14:14:41 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Tacloban, Eastern Visayas, Philippines",Philippines,Eastern Visayas,Tacloban,11.24333,125.00472,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1382373855478444032,TWITTER,1162121168,inzaneeeeeeeeee,Zane,https://pbs.twimg.com/profile_images/1217475810304487424/i74s1pCp_normal.jpg,,648,64,0,OTHER,,,,"RT @CoffeeVibesss More iced coffee, more palpitation 💕 pic.twitter.com/iDMuJZF4BK",Twitter Retweet,Apr 14 16:43:05 2021,English,en,PH,"PHOTO,PHOTO,PHOTO",https://twitter.com/inzaneeeeeeeeee/status/1382373855478444032,twitter.com,0,Twitter Web App,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Apr 14 16:43:05 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Taytay, Calabarzon, Philippines",Philippines,Calabarzon,Taytay,14.5678,121.1394,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
TWITTER_8_1372348807141203974,TWITTER,1059751671591391232,Sammy_Peralta13,Sam,https://pbs.twimg.com/profile_images/1373649815083487237/i4KRdw6G_normal.jpg,,240,52,0,OTHER,,,,RT @craveries cold brew coffee 🥤 pic.twitter.com/WgfNTQP86g,Twitter Retweet,Mar 18 00:47:07 2021,English,en,PH,"PHOTO,PHOTO",https://twitter.com/Sammy_Peralta13/status/1372348807141203974,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Mar 18 00:47:07 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Limay, Central Luzon, Philippines",Philippines,Central Luzon,Limay,14.56194,120.59833,,Twitter Retweet,,,,,,,,,Trending,Cold Brew,
TWITTER_8_1372444620253065217,TWITTER,896312942152400896,_kailakhyrt,kai,https://pbs.twimg.com/profile_images/1395279212559306754/Qo18Xe4Q_normal.jpg,,854,65,0,OTHER,,,,RT @craveries cold brew coffee 🥤 pic.twitter.com/WgfNTQP86g,Twitter Retweet,Mar 18 07:07:51 2021,English,en,PH,"PHOTO,PHOTO",https://twitter.com/_kailakhyrt/status/1372444620253065217,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Mar 18 07:07:51 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Retweet,,,,,,,,,Trending,Cold Brew,
TWITTER_8_1345585618659598336,TWITTER,980408864762810369,yangthoughtsss,🖤,https://pbs.twimg.com/profile_images/1296104350750654465/Cf9e1sA9_normal.jpg,,29,40,0,,,,,RT @craveries DUNKIN DONUT’S ICED COFFEE PLS 😩 pic.twitter.com/C8KubhPMdz,Twitter Retweet,Jan 03 04:19:46 2021,English,en,PH,"PHOTO,PHOTO",https://twitter.com/yangthoughtsss/status/1345585618659598336,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Jan 03 04:19:46 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cebu City, Central Visayas, Philippines",Philippines,Central Visayas,Cebu City,10.31672,123.89071,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,Dunkin Donut
TWITTER_8_1319634522091057152,TWITTER,2779790695,Glyzaaaaaa,♡,https://pbs.twimg.com/profile_images/1394828642593640448/t6VU-oyZ_normal.jpg,,338,61,0,OTHER,,,,"RT @craveries iced coffee 

photo not owned pic.twitter.com/EF3wqttA2N",Twitter Retweet,Oct 23 13:39:22 2020,English,en,PH,"PHOTO,PHOTO",https://twitter.com/Glyzaaaaaa/status/1319634522091057152,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Oct 23 13:39:22 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alegria, Eastern Visayas, Philippines",Philippines,Eastern Visayas,Alegria,12.3984,124.3261,,Twitter Retweet,,,,,,,,,Trending,Iced Coffee,
